歌曲id,歌曲名,歌手名,,,,,,,
1999837 ,摘下满天星,郑少秋,,,,,,,
85198894 ,恭喜发财歌 - 欢乐过新年 大拜年 唱版,新年歌曲,,,,,,,
18208574 ,嘟噜沙玛,DJ小可,,,,,,,
783881 ,女人是老虎,李娜,,,,,,,
9921301 ,Summer Road,久石让,,,,,,,
115340778 ,金玉良缘,陈明_韩磊,,,,,,,
1244301 ,南无大悲观世音菩萨,刘小茜,,,,,,,
5844657 ,怎么办我爱你,本兮,,,,,,,
7308957 ,唯爱,"薛凯琪,周子扬",,,,,,,
64563296 ,爱我的请举手,王宇,,,,,,,
118588213 ,不知去向,梁博,,,,,,,
1099911 ,爱不疚,林峯,,,,,,,
563855 ,最近,李圣杰,,,,,,,
84934750 ,rollinginthedeep,中国好声音,,,,,,,
2113573 ,玫瑰玫瑰我爱你,王若琳,,,,,,,
18365548 ,那个女人,白智英,,,,,,,
2175784 ,Up,Justin Bieber,,,,,,,
247040 ,最天使,曾轶可,,,,,,,
12511216 ,It Will Rain,Bruno Mars,,,,,,,
92252060 ,出界,张智成,,,,,,,
14689179 ,没有人比你更爱我,陈瑞,,,,,,,
31736198 ,套马杆,乌兰图雅,,,,,,,
31306195 ,多啦a梦,小蓓蕾组合,,,,,,,
10736154 ,I Have Nothing,Whitney Houston,,,,,,,
46600857 ,??? ?? (Wolf),EXO,,,,,,,
10357631 ,南泥湾,梦鸽,,,,,,,
2087348 ,小宝贝,巧千金,,,,,,,
116058911 ,思念,罗大佑,,,,,,,
8828223 ,仰望,杨丞琳,,,,,,,
87848446 ,生日快乐,少儿歌曲,,,,,,,
232580 ,挥挥手,汪峰,,,,,,,
765233 ,南方,达达乐队,,,,,,,
8099814 ,Doo-Be-Di-Boy,Smile,,,,,,,
23151436 ,小情歌,王琪玮,,,,,,,
27121804 ,Catch Me,东方神起,,,,,,,
107721854 ,沙话,阿悄,,,,,,,
119361719 ,无惧此夜,吉克隽逸,,,,,,,
972128 ,记得要忘记,S.H.E,,,,,,,
70226445 ,葬花吟,陈力,,,,,,,
559510 ,原来你什么都不要,张惠妹,,,,,,,
84929900 ,彩虹的约定,小臭臭,,,,,,,
5442949 ,魔力无限,王绎龙,,,,,,,
10208593 ,风的颜色,"赵咏华,李正帆",,,,,,,
108944987 ,Touch love,尹美莱,,,,,,,
1217112 ,恼人的秋风,费翔,,,,,,,
251666 ,大男人,黑龙,,,,,,,
5071390 ,拿得起放不下,高进,,,,,,,
309820 ,开门见山,张惠妹,,,,,,,
1272755 ,婉君,李翊君,,,,,,,
2218244 ,Hey Jude,The Beatles,,,,,,,
298084 ,For No Reason,王若琳,,,,,,,
86698252 ,偷闲的翅膀,谢馨仪,,,,,,,
24158281 ,娉婷扬袖舞风轻,王俊雄,,,,,,,
123446247 ,盛夏光年 (Live),陈冰,,,,,,,
120356098 ,相思网,"崔子格,徐誉滕",,,,,,,
20721427 ,水乡新娘,"石梅,冷漠",,,,,,,
123714063 ,有多少爱可以重来 (Live),帕尔哈提,,,,,,,
14906911 ,Daylight,Maroon 5,,,,,,,
84900556 ,岁月如歌,张智霖,,,,,,,
14849713 ,都是酒精惹的祸DJ版,何龙雨,,,,,,,
22183468 ,I Love You,2Ne1,,,,,,,
118733553 ,不离不弃,"艾歌,丁童",,,,,,,
14712178 ,留不住你的温柔,李泽坚,,,,,,,
2191573 ,Billie Jean,Michael Jackson,,,,,,,
85157260 ,我的根在草原,草原歌曲,,,,,,,
120793417 ,Intro (Rise),太阳,,,,,,,
14910264 ,天涯歌女,凤飞飞,,,,,,,
2487601 ,你的眼睛,"熊天平,许茹芸",,,,,,,
2065120 ,飞天,含笑,,,,,,,
57058696 ,回忆里的疯狂,光良,,,,,,,
1100375 ,多情的土地,关牧村,,,,,,,
86753186 ,Here I Am,Bryan Adams,,,,,,,
237432 ,往事随风,张杰,,,,,,,
16573616 ,寂寞来了怎么办,吴克群,,,,,,,
85651240 ,粉红噪音 煲机专用,佚名,,,,,,,
84979982 ,新贵妃醉酒,歌浴森,,,,,,,
108632486 ,Ascension (Remix),"Dope Arcade,MitiS",,,,,,,
2093222 ,半梦半醒之间,谭咏麟,,,,,,,
221652 ,男人不怕失败,黑龙,,,,,,,
10736434 ,有你的快乐,王若琳,,,,,,,
83679985 ,红尘情歌,昕宇,,,,,,,
2127066 ,丹顶鹤的故事,朱哲琴,,,,,,,
13771851 ,Hello Dolly,小野丽莎,,,,,,,
1278878 ,暴风女神Lorelei,谭咏麟,,,,,,,
1134680 ,大地,Beyond,,,,,,,
124021047 ,?????,乌兰托娅,,,,,,,
783619 ,Burning In The Skies,Linkin Park,,,,,,,
13890316 ,爱情剧终,婧,,,,,,,
84958651 ,打靶归来,阎维文,,,,,,,
87770789 ,找自己,"曾静玟,丁于",,,,,,,
217169 ,回忆,黑龙,,,,,,,
486539 ,无声的雨,孟庭苇,,,,,,,
2824098 ,New Again,"Brad Paisley,Sara Evans",,,,,,,
2091057 ,洗衣歌,索朗旺姆,,,,,,,
109970118 ,Air Balloon,Lily Allen,,,,,,,
85792276 ,Moon River,王若琳,,,,,,,
1348059 ,观音手,斯琴高丽,,,,,,,
1697684 ,飘雪,陈慧娴,,,,,,,
115084497 ,I Love You,Just,,,,,,,
116334591 ,无所不在,吴莫愁,,,,,,,
14945143 ,潜意式的残酷,G.E.M.邓紫棋,,,,,,,
228694 ,放你在心里,许美静,,,,,,,
296950 ,狱中望月,迟志强,,,,,,,
359173 ,公路,纵贯线,,,,,,,
120878885 ,不是现在 (?? ???),BEAST,,,,,,,
19027486 ,女孩担水,王二妮,,,,,,,
564031 ,关于你的歌,李圣杰,,,,,,,
301546 ,我像雪花天上来,戴玉强,,,,,,,
110054478 ,再见(Inst.) ??,孝琳(Sistar),,,,,,,
2114133 ,三百六十五里路,文章,,,,,,,
284420 ,彩虹,动力火车,,,,,,,
18392277 ,明明知道相思苦,龙梅子,,,,,,,
701632 ,Imagine,John Lennon,,,,,,,
400870 ,向日葵盛开的夏天,飞儿乐团,,,,,,,
84926695 ,心经梵唱,佛歌,,,,,,,
2090016 ,背包,苏有朋,,,,,,,
615904 ,红河谷,黑鸭子,,,,,,,
1011542 ,加速度,瞿颖,,,,,,,
10468492 ,jingle bells,小蓓蕾组合,,,,,,,
31647747 ,相恋,索朗扎西,,,,,,,
106079072 ,? ??? (我怎么办),T-ara,,,,,,,
102843162 ,???,"Navi,Kebee",,,,,,,
250887 ,小雪,任贤齐,,,,,,,
465574 ,对不起我爱你,梁静茹,,,,,,,
541381 ,Touch My Body,Mariah Carey,,,,,,,
1341235 ,新上海滩,叶丽仪,,,,,,,
10493870 ,丢手绢,小蓓蕾组合,,,,,,,
1499624 ,一千个轮回,易丹,,,,,,,
13989020 ,妈咪的怀抱里,胎教音乐,,,,,,,
13926195 ,匹夫,黄晓明,,,,,,,
85084762 ,考试什么的都去死吧,洛天依,,,,,,,
19097294 ,雨一直下,DJ小可,,,,,,,
16588472 ,爱情闯进门,By2,,,,,,,
57968103 ,像针锥一样,带泪的鱼,,,,,,,
114553122 ,爱在发烧,莫龙丹,,,,,,,
312924 ,青衣,马天宇,,,,,,,
85811473 ,wrecking ball - dj - davis remix,Frankmusik,,,,,,,
19049829 ,吻和泪,周子寒,,,,,,,
590470 ,告诉我,陈绮贞,,,,,,,
109956820 ,Girls Girls Girls,GOT7,,,,,,,
5919618 ,咚吧啦,萨顶顶,,,,,,,
31129641 ,Be what you wanna be,Darin,,,,,,,
204756 ,老婆老婆我爱你,火风,,,,,,,
1422099 ,我的爱,孙燕姿,,,,,,,
17615998 ,爱人跟人走,陈小云,,,,,,,
1291457 ,电话情思,龚玥,,,,,,,
272521 ,盛世大中国,黑龙,,,,,,,
256133 ,我的路线,黑龙,,,,,,,
227613 ,光棍好苦,司文,,,,,,,
5836567 ,老街,李荣浩,,,,,,,
85009471 ,漂洋过海来看你,杨宗纬,,,,,,,
10324584 ,爱上你我傻乎乎,郭玲,,,,,,,
7422421 ,All By Myself,Céline Dion,,,,,,,
1054126 ,爱你真好难,李玲玉,,,,,,,
23364629 ,美丽笨女人,吴莫愁,,,,,,,
69524192 ,观音灵感歌,佛教音乐,,,,,,,
23389677 ,秘密花园的邂逅,林笛,,,,,,,
618763 ,自己美,萨顶顶,,,,,,,
1598578 ,Blowing In The Wind,Bob Dylan,,,,,,,
107172835 ,谁的青春没有悲伤,梁晓雪,,,,,,,
20419312 ,天竺少女,西游记,,,,,,,
216165 ,就让这首歌,张震岳,,,,,,,
604649 ,"因为爱,所以爱",谢霆锋,,,,,,,
15639699 ,甩葱歌 (DJ版),初音未来,,,,,,,
18604664 ,向往神鹰,亚东,,,,,,,
93714664 ,Hello Kitty,Avril Lavigne,,,,,,,
309184 ,怎么忍心放开手,山野,,,,,,,
5585939 ,笑看风云,郑少秋,,,,,,,
268047 ,全国各地,山野,,,,,,,
1106681 ,我不恨你,郑源,,,,,,,
7280453 ,甘心替代你,郑伊健,,,,,,,
394825 ,大姑娘美大姑娘浪,刘晓,,,,,,,
6418792 ,这条街,冷漠,,,,,,,
740902 ,抗战二十年,Beyond,,,,,,,
64390430 ,梵音大悲咒,白玛多吉,,,,,,,
12690256 ,诺,"杨洋,李炜",,,,,,,
13740833 ,习惯了寂寞,牛奶咖啡,,,,,,,
107458722 ,情人,谢安琪,,,,,,,
64382413 ,失恋情歌,安东阳,,,,,,,
491503 ,叶子,阿桑,,,,,,,
10493887 ,歌声与微笑,小蓓蕾组合,,,,,,,
50905221 ,"3, 6, 5",EXO-M,,,,,,,
2164160 ,Love Will Keep Us Alive,Eagles,,,,,,,
626338 ,呢喃,任贤齐,,,,,,,
84934091 ,吹喇叭 - 完整版 儿童不宜,DJ,,,,,,,
84986488 ,a - 思乡佛号,佛教音乐,,,,,,,
344452 ,苏州河（慕容雪 国语版）,薛凯琪,,,,,,,
118594547 ,我能CHUA,马飞,,,,,,,
218177 ,原来你什么都不要,孙燕姿,,,,,,,
12642457 ,情歌,"容中尔甲,旺姆",,,,,,,
23215984 ,真的好爱你,黑龙,,,,,,,
2118342 ,火柴天堂,熊天平,,,,,,,
38422745 ,醉后的心碎,大庆小芳,,,,,,,
1065506 ,虚虚实实,张卫健,,,,,,,
2087942 ,观音菩萨偈,齐豫,,,,,,,
10493667 ,每当我走过老师窗前,小蓓蕾组合,,,,,,,
7282411 ,忘记要忘记,李易峰,,,,,,,
116701770 ,她,"王思远,周华健",,,,,,,
5441277 ,不想回家的女人,大哲,,,,,,,
84948336 ,六字大明咒,男声,,,,,,,
31654299 ,蛋疼,谢华,,,,,,,
109956812 ,Hello,GOT7,,,,,,,
2065876 ,悲伤的秋千,金海心,,,,,,,
17670249 ,Mr.,Kara,,,,,,,
119832509 ,妈妈说你都三十了,男人三十组合,,,,,,,
1128832 ,只羡鸳鸯不羡仙,梅艳芳,,,,,,,
64283543 ,小宇宙爆发,歌浴森,,,,,,,
18976973 ,I Hate Myself For Loving You,Joan Jett & the Blackhearts,,,,,,,
12340456 ,爱上了是谁的错 DJ舞曲版,糯米,,,,,,,
2105279 ,甜蜜蜜,邓丽君,,,,,,,
116227638 ,某某 [新编版](live版),杨坤,,,,,,,
1118179 ,风再起时,张国荣,,,,,,,
65545703 ,远在咫尺,陈奕迅,,,,,,,
2147957 ,Shape Of My Heart,Backstreet Boys,,,,,,,
288245 ,爱恨恢恢,周迅,,,,,,,
2150706 ,Story Of My Life,Bon Jovi,,,,,,,
64283624 ,请你快乐,歌浴森,,,,,,,
31167230 ,冬,好妹妹乐队,,,,,,,
5966026 ,站起来,"王力宏,成龙,孙燕姿,韩红",,,,,,,
91204796 ,小鸡哔哔,洛天依,,,,,,,
30827868 ,变成陌生人,王心凌,,,,,,,
234165 ,不药而愈,郭静,,,,,,,
18588975 ,败类,网络歌手,,,,,,,
87952457 ,飞得更高,"陈羽凡,胡维纳",,,,,,,
7868299 ,沙龙,陈奕迅,,,,,,,
14446747 ,解药,孙紫晴,,,,,,,
2062483 ,新不了情,黄小琥,,,,,,,
7478529 ,California King Bed,Rihanna,,,,,,,
5071411 ,多想把你抱住,高进,,,,,,,
18221277 ,小提琴协奏曲,胎教音乐,,,,,,,
13750162 ,十二楼,李宗盛,,,,,,,
260979 ,忧伤漫步,黑龙,,,,,,,
64038720 ,买间房子好吗,歌浴森,,,,,,,
23166633 ,Billy Jean,迈克尔杰克逊,,,,,,,
35550710 ,还有一个,金泰妍,,,,,,,
34547536 ,这一次我是真的失去了你,李泽坚,,,,,,,
64417158 ,爱逝枷锁,带泪的鱼,,,,,,,
20858468 ,桃花依旧笑春风,蒋大为,,,,,,,
27949169 ,幻音宝盒,秦时明月,,,,,,,
1200582 ,亲爱的小孩,苏芮,,,,,,,
294610 ,加油歌,花儿乐队,,,,,,,
302144 ,问心无愧,成龙,,,,,,,
221877 ,让世界充满爱,群星,,,,,,,
2076251 ,诱惑的街,梁静茹,,,,,,,
291949 ,执子之手,莫文蔚,,,,,,,
5575886 ,Pinnochio(Danger),f(x),,,,,,,
715402 ,满满,"王铮亮,梁文音",,,,,,,
116971013 ,寂寞红,袁姗姗,,,,,,,
71385045 ,青苹果乐园,"九九,苏梦玫",,,,,,,
13931100 ,套马杆,乌兰图雅,,,,,,,
65602371 ,早安晨之美,吴木蓝,,,,,,,
23528816 ,等你爱我,"王琪玮,多亮",,,,,,,
7449717 ,U Drive Me Crazy,N Sync,,,,,,,
1230342 ,样样红,黄安,,,,,,,
22111342 ,七子之歌,谢华,,,,,,,
19049386 ,敖包相恋,龙梅子,,,,,,,
84969086 ,再活五百年 - 3288,屠洪刚,,,,,,,
14924389 ,红豆,陈瑞,,,,,,,
13775846 ,肯去承担爱,甄妮,,,,,,,
557491 ,月亮代表谁的心,陶喆,,,,,,,
435704 ,abracadabra,Brown Eyed Girls,,,,,,,
647518 ,再见亦是泪,谭咏麟,,,,,,,
17293437 ,Immortal,Thomas Bergersen,,,,,,,
28796785 ,剪不断理还乱,龙梅子,,,,,,,
1989024 ,羞答答的玫瑰静悄悄的开,孟庭苇,,,,,,,
14379507 ,十元人民币,小驴-TOMMY,,,,,,,
476421 ,在那遥远的地方,莫文蔚,,,,,,,
116105064 ,Heart,TFBOYS,,,,,,,
24054347 ,加油,歌浴森,,,,,,,
1361801 ,Living To Love You,Sarah Connor,,,,,,,
108465713 ,Dear Mama Don't Cry,Rain,,,,,,,
10559876 ,When A Man Loves A Woman,Michael Bolton,,,,,,,
64283660 ,三天三夜 (伴奏),歌浴森,,,,,,,
2079088048 ,写给父亲,NULL,,,,,,,
665561 ,今天是你的生日,李娜,,,,,,,
310516 ,昨日重现,高胜美,,,,,,,
64283603 ,容我不懂,歌浴森,,,,,,,
23530175 ,南无阿弥陀佛,原声带,,,,,,,
28507465 ,有借有还,陈伟霆,,,,,,,
14916656 ,我是真心爱你的人DJ,任军太,,,,,,,
10494743 ,幸福拍手歌,小蓓蕾组合,,,,,,,
239896 ,雾里看花,那英,,,,,,,
108235592 ,预谋,孙露,,,,,,,
2210267 ,So Young,Suede,,,,,,,
87643193 ,骑上骏马回草原,东方红艳,,,,,,,
120977039 ,拖延症,品冠,,,,,,,
116701844 ,纹身,周华健,,,,,,,
84933684 ,时间煮雨,小时代,,,,,,,
85755510 ,大悲咒 - 梵音 可重复播放,佛经,,,,,,,
18148243 ,知道不知道,侃侃,,,,,,,
7319767 ,容易受伤的女人 (国语),王菲,,,,,,,
247668 ,鹊桥汇,花儿乐队,,,,,,,
5901992 ,你是我的眼,林宥嘉,,,,,,,
205924 ,为你我受冷风吹,林忆莲,,,,,,,
10506675 ,你的温柔 DJ何鹏,子枫,,,,,,,
14849533 ,情系大草原DJ版,何龙雨,,,,,,,
36187573 ,即客,李代沫,,,,,,,
68730264 ,自由の翼,Linked Horizon,,,,,,,
5836404 ,今生最爱,王程明,,,,,,,
33464645 ,痴心不改,金池,,,,,,,
12946556 ,心升明月,李健,,,,,,,
18190101 ,伶仃谣,河图,,,,,,,
478052 ,音浪,黄立行,,,,,,,
7912591 ,"Whenever, Wherever",Shakira,,,,,,,
116706057 ,纹身(live版),周华健,,,,,,,
64283587 ,停电,歌浴森,,,,,,,
8897101 ,Crazy In Love,Beyonce,,,,,,,
13908486 ,MAMA,EXO-K,,,,,,,
65603706 ,用多少眼泪才能让你相信,蒋雪儿,,,,,,,
84411663 ,伤了我的眼,李泽坚,,,,,,,
18900073 ,回家(萨克斯风),发烧试音碟,,,,,,,
205854 ,想家的时候,阎维文,,,,,,,
57172758 ,爱与罪,黄绮珊,,,,,,,
31149781 ,感谢,张靓颖,,,,,,,
961475 ,蓝莲花,许巍,,,,,,,
1388651 ,感动天感动地,宇桐非,,,,,,,
68768893 ,风起来的时光,周子琰,,,,,,,
13902752 ,最美的誓言,龙梅子,,,,,,,
333339 ,让过去成为过去,郑源,,,,,,,
23474559 ,你走吧,周艳泓,,,,,,,
255050 ,回头太难,张学友,,,,,,,
258716 ,别傻了,"周华健,任贤齐",,,,,,,
44132640 ,我说今晚月光那么美，你说是的,好妹妹乐队,,,,,,,
120110400 ,爱上都敏俊,龚玥菲,,,,,,,
10291616 ,让泪化作相思雨,庞龙,,,,,,,
2085700 ,半情歌,元若蓝,,,,,,,
85713094 ,大骂小日本,"洪磊,MC",,,,,,,
1578685 ,驿动的心,姜育恒,,,,,,,
50977117 ,不能厮守的爱dj版,李泽坚,,,,,,,
63797273 ,雨宗林 - 过期的爱情 电视剧 最美的时光 片尾曲,雨宗林,,,,,,,
13616986 ,我们都要安,简红,,,,,,,
1422062 ,记得,张惠妹,,,,,,,
448307 ,A Loaded Smile,Adam Lambert,,,,,,,
14384310 ,我欲成仙,刘欢,,,,,,,
5684974 ,岁月轻狂,李治廷,,,,,,,
84978504 ,最浪漫的事,男女对唱,,,,,,,
801081 ,老家,侃侃,,,,,,,
14630484 ,笑傲江湖,纯音乐,,,,,,,
826142 ,北方的天空下,刀郎,,,,,,,
1293658 ,祝酒歌,关牧村,,,,,,,
64283518 ,冒险喜马拉雅,歌浴森,,,,,,,
12277146 ,I'll Be Back,2PM,,,,,,,
64283366 ,冲一杯茶,歌浴森,,,,,,,
5835359 ,拨浪鼓,赵薇,,,,,,,
7514410 ,Teenage Life,Daz Sampson,,,,,,,
122817582 ,小可乐,正月十五,,,,,,,
10242064 ,画壁,"孙俪,邓超",,,,,,,
39280362 ,讨债难dj版,李泽坚,,,,,,,
20780293 ,花开在眼前,韩磊,,,,,,,
278398 ,雨下一整晚,周杰伦,,,,,,,
2049235 ,茉莉花,蔡琴,,,,,,,
114439016 ,?? ?? ???,许阁,,,,,,,
115084716 ,你家门前 (?? ? ?),金秀贤,,,,,,,
19064733 ,Heart of Courage,Two Steps From Hell,,,,,,,
1362190 ,康定情歌,张惠妹,,,,,,,
23206374 ,珊瑚颂,韩红,,,,,,,
2825734 ,Hot N Cold,Katy Perry,,,,,,,
1983908 ,一个男人,金钟国,,,,,,,
2053103 ,我从草原来,德德玛,,,,,,,
2014685201 ,邓紫棋 爱你,NULL,,,,,,,
64563238 ,玫瑰玫瑰我爱你,王拓,,,,,,,
121070121 ,U Got Me,GOT7,,,,,,,
107167207 ,??? ? (Still You),"李东海,银赫",,,,,,,
98771590 ,南泥湾,崔子格,,,,,,,
69254434 ,你不要再对他哭了,NULL,,,,,,,
65733419 ,深夜的咖啡,陈瑞,,,,,,,
23264460 ,负心的你,林翠萍,,,,,,,
31209342 ,Flower Power,少女时代,,,,,,,
5960274 ,你知道我对你的好,谢容儿,,,,,,,
296720 ,小妹甜甜甜,杨钰莹,,,,,,,
69261232 ,你那么想他不痛吗,带泪的鱼,,,,,,,
542925 ,献世,陈小春,,,,,,,
87809601 ,爱你一万年,歌浴森,,,,,,,
105332790 ,完成不了的爱,龙梅子,,,,,,,
20765048 ,下辈子做你的女人,龙梅子,,,,,,,
1575752 ,大吉大利中国年,王麟,,,,,,,
91010155 ,忧伤还是快乐,K.Williams,,,,,,,
85808337 ,麻木 - 2013最新串烧电音喊麦 www.y2002.com,MC,,,,,,,
2125983 ,年轻时代,郑智化,,,,,,,
680282 ,这片草原,降央卓玛,,,,,,,
7274417 ,壮志雄心,陆毅,,,,,,,
107137716 ,快到我碗里来,王麟,,,,,,,
1002883 ,今天你要嫁给我,"蔡依林,陶喆",,,,,,,
1105012 ,留什么给你,孙楠,,,,,,,
117099368 ,小星星 (???),乐童音乐家,,,,,,,
43832545 ,偷偷的哭,陈玉建,,,,,,,
1548123 ,问情,江淑娜,,,,,,,
1129842 ,吐鲁番的葡萄熟了,关牧村,,,,,,,
39479586 ,自挂东南枝,Amuro,,,,,,,
7667974 ,I'm Yours (Album Version),Jason Mraz,,,,,,,
36886521 ,Someday We'll Be Together,Vonda Shepard,,,,,,,
35210736 ,西海情歌,楼兰,,,,,,,
10227546 ,Ocean Waves,George Winston,,,,,,,
16650834 ,真的好想你,谭炎健,,,,,,,
265178 ,What Can I Do,南拳妈妈,,,,,,,
5836173 ,红蜻蜓,By2,,,,,,,
10394986 ,别再惊动爱情,张栋梁,,,,,,,
1622610 ,最后的问候,BigBang,,,,,,,
848140 ,梦一场,那英,,,,,,,
65733421 ,男人酒女人泪,陈瑞,,,,,,,
32996873 ,Boom Boom Boom,王绎龙,,,,,,,
42374710 ,少年呀,G-Dragon,,,,,,,
100510725 ,他说的谎,庄心妍,,,,,,,
579163 ,远飞的大雁,降央卓玛,,,,,,,
7926591 ,Nocturne,Secret Garden,,,,,,,
2057464 ,潮湿的心,甘萍,,,,,,,
36888075 ,Silent night,Belly Gilman,,,,,,,
9923681 ,Mad Summer,久石让,,,,,,,
10513108 ,不是故意,By2,,,,,,,
14739239 ,珍惜,李宇春,,,,,,,
347161 ,有没有一首歌会让你想起我,周传雄,,,,,,,
16647565 ,Re:make,One Ok Rock,,,,,,,
120949444 ,Good Luck,Beast,,,,,,,
307345 ,我的果汁分你一半,花儿乐队,,,,,,,
64563394 ,老实情歌,苏梦玫,,,,,,,
17973288 ,奥林匹克鼓号曲,群星,,,,,,,
107452515 ,屋顶,"陶喆,关诗敏",,,,,,,
825323 ,祝你平安,孙悦,,,,,,,
51389056 ,剩女的诱惑,高维那,,,,,,,
84945481 ,我的歌声里,歌浴森,,,,,,,
1283973 ,一剪梅,张明敏,,,,,,,
14544683 ,卡门幻想曲,张乐,,,,,,,
12343380 ,忘记你需要多久,阿译,,,,,,,
5608885 ,龙,歌浴森,,,,,,,
84927812 ,兔子舞,英文歌曲,,,,,,,
1396925 ,最爱,周慧敏,,,,,,,
243059 ,孟婆汤,游鸿明,,,,,,,
1233757 ,白天不懂夜的黑,黄小琥,,,,,,,
1203742 ,新鸳鸯蝴蝶梦,费玉清,,,,,,,
2060537 ,吉祥三宝,黑鸭子,,,,,,,
5982887 ,Good to be Bad,G.E.M.邓紫棋,,,,,,,
86704091 ,合照,汪苏泷,,,,,,,
10493894 ,读书郎,小蓓蕾组合,,,,,,,
23263684 ,莫斯科郊外的晚上,杨洪基,,,,,,,
7282197 ,许愿池的希腊少女,蔡依林,,,,,,,
15265681 ,网络情缘,陈星,,,,,,,
69258380 ,爱逝枷锁,带泪的鱼,,,,,,,
609068 ,一样的夏天,孙燕姿,,,,,,,
15368282 ,我知道你都知道,薛之谦,,,,,,,
34168629 ,在一起 (合唱版),"钟欣潼,胡彦斌",,,,,,,
64329399 ,歌浴森 - 三天三夜,歌浴森,,,,,,,
12946598 ,曾经的约定,By2,,,,,,,
1776857 ,天涯歌女,周璇,,,,,,,
69258252 ,我是真的爱他,带泪的鱼,,,,,,,
114944378 ,你家门前(Inst.) ?? ? ?,金秀贤,,,,,,,
5890783 ,打工行,龙军,,,,,,,
18026169 ,太多,王雅洁,,,,,,,
5444084 ,情坎,冷漠,,,,,,,
402318 ,野菊花,林志颖,,,,,,,
18172008 ,Kiss The Rain,李闰珉,,,,,,,
85064717 ,你的爱给了谁,歌浴森,,,,,,,
2087712 ,张三的歌,齐秦,,,,,,,
31894393 ,放爱情一个假,萧亚轩,,,,,,,
31894937 ,水乡新娘,冷漠,,,,,,,
421683 ,天使之城,周笔畅,,,,,,,
8788118 ,Du Hast,rammstein,,,,,,,
1100638 ,念奴娇,伊能静,,,,,,,
18118657 ,幽狐,董贞,,,,,,,
14386489 ,歌唱祖国,林妙可,,,,,,,
85758812 ,mp3,白狐,,,,,,,
64403038 ,离家的时候,刘和刚,,,,,,,
87366548 ,she is gone,歌浴森,,,,,,,
297703 ,日光,苏打绿,,,,,,,
271093 ,秋天的海,苏慧伦,,,,,,,
18594722 ,兰若词,墨明棋妙,,,,,,,
508793 ,绣红旗,刀郎,,,,,,,
547866 ,三生三世,孟庭苇,,,,,,,
1439349 ,爱死了昨天,李慧珍,,,,,,,
27845565 ,这，就是爱,张杰,,,,,,,
1417245 ,情人博客,谢华,,,,,,,
116464672 ,Bailando,Enrique Iglesias,,,,,,,
213102 ,穿过你的黑发的我的手,罗大佑,,,,,,,
683359 ,比我幸福,陈晓东,,,,,,,
466945 ,野百合也有春天,阿桑,,,,,,,
18660722 ,小小艺术家,巴赫,,,,,,,
51718291 ,We Can't Stop [radio edit - clean],Miley Cyrus,,,,,,,
20439103 ,是我痛 怎么了,带泪的鱼,,,,,,,
108510349 ,泡沫,G.E.M.邓紫棋,,,,,,,
13702745 ,I'M Outta Love,Anastacia,,,,,,,
13801085 ,伤心童话,胡夏,,,,,,,
18593633 ,贝多芬的悲伤,萧风,,,,,,,
1749373 ,Moonlight Shadow,Groove Coverage,,,,,,,
7308601 ,骂醒我,周汤豪,,,,,,,
5889673 ,常回家看看,陈红,,,,,,,
306273 ,编号89757,林俊杰,,,,,,,
13987334 ,南无阿弥陀佛,古筝佛赞,,,,,,,
27857107 ,让我一次爱个够,"吴莫愁,庾澄庆",,,,,,,
18387728 ,大雨还在下,网络歌手,,,,,,,
20639481 ,枕上书,董贞,,,,,,,
7317859 ,明天你是否依然爱我,"谭咏麟,关淑怡",,,,,,,
409478 ,Fallin For You,Colbie Caillat,,,,,,,
18385378 ,春江花月夜,童丽,,,,,,,
118598813 ,Lonely,戈锐,,,,,,,
87449044 ,小龙人(影视歌曲),儿童歌曲,,,,,,,
85726182 ,依然 - mine mine,歌浴森,,,,,,,
85748799 ,不后悔,歌浴森,,,,,,,
1467614 ,城里的月光,许美静,,,,,,,
121031559 ,梦太晚,董贞,,,,,,,
39499584 ,艾薇儿 - Wish You Were Here,艾薇儿,,,,,,,
787967 ,悲伤的秋千,金海心,,,,,,,
1657187 ,愤怒的情人,汤潮,,,,,,,
2092598 ,专属天使,Tank,,,,,,,
23363669 ,爱是你我,"李维真,谢丹",,,,,,,
7329389 ,光辉岁月,Beyond,,,,,,,
598177 ,穿越人海,张杰,,,,,,,
306301 ,孤独的人是可耻的,张楚,,,,,,,
84927008 ,舞曲,"冰河世纪,DJ",,,,,,,
2000665031 ,睡吧睡吧我亲爱的宝贝,NULL,,,,,,,
64285130 ,溺爱,本兮,,,,,,,
85136942 ,不管有多苦,中国好声音,,,,,,,
73836807 ,莉莉安,NULL,,,,,,,
18125974 ,小幸福,徐菲琳,,,,,,,
30992798 ,Live While We're Young,One Direction,,,,,,,
65354577 ,狐狸,纪海星,,,,,,,
7272541 ,范儿,大张伟,,,,,,,
6169833 ,"奇怪,我不懂得爱","本兮,小伟",,,,,,,
18391686 ,桃花运,龙梅子,,,,,,,
16580827 ,该忘了,郭采洁,,,,,,,
400611 ,牵挂你的我,林志颖,,,,,,,
1075485 ,Big Big World,Emilia,,,,,,,
12691412 ,一起等地球爆炸吧,棉花糖,,,,,,,
10288258 ,妈妈留给我一首歌,郑绪岚,,,,,,,
13846073 ,出卖我dj,程响,,,,,,,
10295040 ,无名指的等待,谭欣懿,,,,,,,
937585 ,木鱼与金鱼,刘德华,,,,,,,
